job_id,industry,job_title,experience_level,employment_type,salary_min_usd,salary_max_usd,posted_date,company_size
1406,Automotive,Quant Researcher,Entry,Internship,73584,110294,17-11-2024,Large
1407,Healthcare,Computer Vision Engineer,Senior,Full-time,110581,138577,23-06-2025,Startup
1408,E-commerce,AI Product Manager,Entry,Remote,65517,143228,18-05-2025,Mid
1409,Retail,AI Product Manager,Senior,Full-time,116334,191378,25-09-2024,Startup
1410,Automotive,ML Engineer,Mid,Internship,104129,180066,29-07-2025,Mid
1411,E-commerce,NLP Engineer,Senior,Internship,51112,66328,29-11-2024,Startup
1412,Healthcare,Data Scientist,Senior,Full-time,101917,123000,04-01-2025,Startup
1413,Automotive,AI Product Manager,Senior,Full-time,79029,130633,19-04-2024,Large
1414,E-commerce,AI Product Manager,Mid,Contract,143756,214831,06-07-2025,Startup
1415,Tech,Data Scientist,Entry,Remote,85533,108720,06-05-2024,Large
1416,Automotive,Quant Researcher,Entry,Full-time,113696,156285,09-06-2025,Large
1417,Healthcare,Computer Vision Engineer,Mid,Internship,44327,114164,02-03-2025,Startup
1418,Automotive,Data Analyst,Senior,Full-time,42174,115778,22-12-2023,Startup
1419,Education,Data Scientist,Entry,Contract,83012,128069,27-02-2025,Mid
1420,Automotive,Quant Researcher,Entry,Remote,94512,159116,06-10-2024,Startup
1421,Education,ML Engineer,Entry,Internship,56379,96578,08-03-2024,Startup
1422,Tech,NLP Engineer,Mid,Internship,67160,129962,16-11-2024,Startup
1423,Retail,Computer Vision Engineer,Senior,Full-time,41141,82048,20-07-2025,Startup
1424,Automotive,AI Product Manager,Mid,Full-time,119291,180214,16-08-2024,Large
1425,Automotive,NLP Engineer,Senior,Contract,68514,83310,25-02-2025,Large
1426,Education,AI Researcher,Entry,Internship,136136,173242,12-11-2024,Large
1427,Tech,ML Engineer,Senior,Remote,84014,111768,27-04-2025,Mid
1428,Retail,Computer Vision Engineer,Entry,Full-time,95419,156635,18-02-2024,Startup
1429,E-commerce,Data Analyst,Entry,Contract,149578,227156,14-09-2025,Mid
1430,Tech,NLP Engineer,Mid,Internship,76646,175442,28-08-2024,Large
1431,Finance,Data Scientist,Senior,Contract,59448,101920,08-03-2024,Mid
1432,Healthcare,NLP Engineer,Entry,Remote,41904,79881,27-12-2023,Startup
1433,Automotive,ML Engineer,Entry,Contract,122152,211094,15-08-2024,Startup
1434,Education,Data Scientist,Mid,Contract,148075,159793,05-05-2024,Mid
1435,Education,NLP Engineer,Senior,Internship,138448,172737,28-01-2024,Startup
1436,Tech,ML Engineer,Entry,Full-time,114961,137232,23-12-2023,Mid
1437,Automotive,AI Product Manager,Entry,Internship,120680,197411,23-12-2023,Startup
1438,Automotive,Data Analyst,Entry,Remote,130193,219722,19-08-2025,Mid
1439,Tech,Data Analyst,Senior,Remote,63320,102902,07-04-2025,Large
1440,E-commerce,Quant Researcher,Mid,Full-time,144303,234237,05-07-2025,Startup
1441,Finance,Computer Vision Engineer,Mid,Contract,125644,191197,18-04-2025,Startup
1442,Retail,Computer Vision Engineer,Senior,Full-time,124397,179920,25-07-2024,Startup
1443,Finance,Data Analyst,Senior,Full-time,100967,158917,20-10-2023,Startup
1444,Tech,Computer Vision Engineer,Mid,Contract,86614,168639,29-05-2025,Mid
1445,Retail,Computer Vision Engineer,Entry,Internship,91509,117239,23-11-2023,Large
1446,E-commerce,AI Product Manager,Mid,Internship,105140,164172,05-01-2025,Large
1447,Retail,Data Analyst,Entry,Remote,117356,209343,24-11-2024,Startup
1448,Finance,AI Product Manager,Senior,Remote,140190,184813,19-04-2025,Startup
1449,Education,Quant Researcher,Senior,Internship,91516,113851,02-07-2024,Startup
1450,Retail,ML Engineer,Senior,Full-time,42598,130452,04-03-2024,Startup
1451,Healthcare,Data Analyst,Entry,Remote,43782,76516,19-02-2025,Startup
1452,Healthcare,ML Engineer,Senior,Internship,113253,141139,25-01-2025,Mid
1453,Healthcare,ML Engineer,Senior,Full-time,103189,201637,21-12-2024,Startup
1454,Automotive,Data Analyst,Senior,Contract,40447,58415,13-09-2024,Startup
1455,Healthcare,AI Product Manager,Senior,Internship,66165,124209,24-02-2025,Startup
1456,Automotive,NLP Engineer,Senior,Contract,55662,72677,13-01-2025,Startup
1457,Education,NLP Engineer,Senior,Full-time,82452,157433,07-01-2025,Mid
1458,Education,AI Researcher,Entry,Full-time,89994,162981,09-03-2025,Startup
1459,Retail,NLP Engineer,Entry,Full-time,88502,151208,13-08-2025,Large
1460,Retail,NLP Engineer,Senior,Remote,104608,194654,12-11-2023,Startup
1461,Finance,Computer Vision Engineer,Senior,Remote,59714,136906,16-02-2024,Startup
1462,Education,Quant Researcher,Mid,Contract,129435,219563,18-01-2025,Startup
1463,Education,AI Product Manager,Mid,Remote,98022,116786,30-05-2024,Mid
1464,Education,Data Analyst,Senior,Contract,74164,101550,24-10-2024,Large
1465,E-commerce,NLP Engineer,Mid,Internship,125699,188499,14-05-2024,Startup
1466,Healthcare,AI Researcher,Senior,Contract,81948,127477,09-03-2025,Large
1467,Tech,ML Engineer,Entry,Internship,86924,166800,14-10-2024,Mid
1468,Retail,AI Researcher,Senior,Contract,139991,156099,12-09-2024,Startup
1469,Tech,AI Researcher,Entry,Full-time,121461,158777,12-02-2024,Mid
1470,Retail,Data Analyst,Senior,Full-time,41311,111484,31-10-2024,Mid
1471,Retail,Computer Vision Engineer,Senior,Remote,42488,58522,08-08-2024,Startup
1472,Education,Data Analyst,Entry,Remote,74011,171651,11-09-2024,Mid
1473,E-commerce,AI Researcher,Senior,Full-time,91345,189314,20-06-2025,Mid
1474,Healthcare,ML Engineer,Mid,Contract,114617,173395,11-09-2024,Large
1475,Finance,Data Scientist,Senior,Contract,52660,62953,05-02-2025,Mid
1476,Automotive,Computer Vision Engineer,Mid,Internship,78844,134900,04-08-2024,Startup
1477,Education,NLP Engineer,Entry,Full-time,95991,162094,31-01-2025,Large
1478,Finance,Computer Vision Engineer,Senior,Contract,119616,205812,15-02-2024,Large
1479,Tech,Quant Researcher,Entry,Contract,68863,85315,18-03-2025,Startup
1480,Education,Data Scientist,Entry,Contract,47522,136959,24-09-2023,Large
1481,Tech,NLP Engineer,Mid,Internship,72658,145079,19-10-2023,Startup
1482,Finance,NLP Engineer,Mid,Remote,72872,168844,16-11-2024,Startup
1483,E-commerce,Data Analyst,Senior,Contract,49176,116584,19-07-2025,Startup
1484,Finance,NLP Engineer,Mid,Remote,40845,77525,17-02-2025,Startup
1485,Education,Quant Researcher,Mid,Remote,105204,144217,29-10-2023,Mid
1486,Tech,Data Scientist,Mid,Remote,108521,197495,19-11-2023,Mid
1487,Healthcare,AI Product Manager,Mid,Internship,43865,142219,10-09-2025,Startup
1488,Automotive,Computer Vision Engineer,Senior,Contract,133579,222158,12-12-2024,Startup
1489,Tech,ML Engineer,Mid,Full-time,46712,73011,27-07-2024,Mid
1490,Automotive,AI Researcher,Entry,Full-time,84284,167397,08-11-2023,Mid
1491,Healthcare,NLP Engineer,Senior,Full-time,135833,197643,12-02-2025,Large
1492,Automotive,Computer Vision Engineer,Entry,Full-time,141467,155307,03-11-2024,Startup
1493,Finance,Computer Vision Engineer,Mid,Remote,123819,202854,28-09-2024,Mid
1494,Finance,Data Analyst,Entry,Full-time,98582,135739,05-07-2025,Large
1495,Healthcare,AI Researcher,Entry,Full-time,92626,143007,13-11-2023,Mid
1496,Healthcare,AI Product Manager,Senior,Contract,108432,195288,09-09-2024,Large
1497,E-commerce,AI Product Manager,Entry,Remote,121907,204567,04-07-2024,Large
1498,Finance,NLP Engineer,Entry,Contract,85589,148109,23-12-2024,Mid
1499,Tech,NLP Engineer,Senior,Contract,139437,239385,07-06-2025,Large
1500,E-commerce,Quant Researcher,Senior,Internship,90279,128707,22-02-2024,Startup
1501,Tech,Quant Researcher,Entry,Internship,71813,105633,27-01-2024,Large
1502,Finance,Computer Vision Engineer,Senior,Internship,55539,114892,28-08-2025,Large
1503,E-commerce,AI Researcher,Entry,Remote,145430,192975,21-11-2024,Large
1504,Education,AI Product Manager,Senior,Internship,47867,139682,22-07-2025,Mid
1505,Tech,Computer Vision Engineer,Mid,Full-time,64749,164044,26-06-2025,Large
1506,Tech,AI Product Manager,Mid,Remote,72744,151257,28-02-2024,Startup
1507,E-commerce,Computer Vision Engineer,Mid,Remote,102252,156748,15-11-2024,Large
1508,Retail,AI Product Manager,Entry,Internship,75063,90302,10-03-2024,Startup
1509,Education,Data Analyst,Entry,Full-time,49065,72252,08-06-2025,Mid
1510,Automotive,NLP Engineer,Entry,Contract,138980,186003,17-12-2024,Startup
1511,Finance,AI Researcher,Entry,Internship,116702,165765,24-10-2024,Mid
1512,Education,NLP Engineer,Senior,Full-time,49864,72810,21-03-2024,Startup
1513,Tech,AI Researcher,Mid,Remote,105130,146172,08-12-2023,Large
1514,Healthcare,Data Analyst,Entry,Full-time,74633,121776,29-12-2024,Startup
1515,Healthcare,Quant Researcher,Senior,Remote,56993,155521,13-07-2025,Large
1516,Automotive,Computer Vision Engineer,Entry,Full-time,46611,66817,20-12-2023,Large
1517,Finance,Data Scientist,Senior,Internship,46024,113373,25-10-2024,Mid
1518,Retail,Computer Vision Engineer,Senior,Internship,41220,94501,29-12-2023,Startup
1519,Tech,Data Scientist,Senior,Internship,140240,228848,08-01-2024,Mid
1520,E-commerce,AI Product Manager,Mid,Contract,136191,223887,06-12-2024,Mid
1521,Finance,ML Engineer,Mid,Internship,103253,177379,12-07-2025,Large
1522,Retail,NLP Engineer,Entry,Full-time,132044,204939,07-10-2024,Mid
1523,Tech,AI Researcher,Mid,Internship,50076,116015,27-11-2024,Startup
1524,Automotive,Data Scientist,Entry,Remote,92423,112166,21-01-2024,Startup
1525,Retail,NLP Engineer,Entry,Internship,141773,190766,03-10-2023,Mid
1526,E-commerce,NLP Engineer,Mid,Remote,57442,108303,29-09-2024,Mid
1527,Tech,Quant Researcher,Entry,Internship,125288,172272,21-10-2023,Startup
1528,E-commerce,Quant Researcher,Entry,Contract,109244,192898,30-09-2024,Large
1529,Automotive,AI Product Manager,Senior,Full-time,89405,129344,10-03-2024,Large
1530,Tech,Computer Vision Engineer,Mid,Internship,125228,201338,04-04-2024,Mid
1531,E-commerce,AI Product Manager,Mid,Contract,119543,164615,15-12-2023,Mid
1532,Automotive,Computer Vision Engineer,Senior,Internship,69269,155758,18-05-2025,Large
1533,Retail,AI Product Manager,Entry,Full-time,75472,162820,24-06-2025,Large
1534,Retail,Data Scientist,Senior,Full-time,120392,155826,23-06-2025,Startup
1535,Tech,ML Engineer,Entry,Full-time,83724,177161,09-05-2024,Large
1536,Finance,ML Engineer,Senior,Internship,43526,94615,25-01-2024,Mid
1537,Automotive,Computer Vision Engineer,Mid,Contract,69190,92823,05-01-2024,Large
1538,Tech,Computer Vision Engineer,Entry,Full-time,142140,185091,25-08-2025,Mid
1539,Finance,Data Scientist,Senior,Internship,137496,177845,29-11-2023,Large
1540,Automotive,Data Scientist,Mid,Contract,102029,128204,19-03-2024,Mid
1541,Automotive,Computer Vision Engineer,Entry,Internship,124300,220342,17-10-2023,Mid
1542,Retail,Data Scientist,Entry,Full-time,149747,212159,06-10-2024,Startup
1543,E-commerce,Data Scientist,Senior,Remote,58550,113209,06-01-2025,Large
1544,Healthcare,ML Engineer,Mid,Contract,136005,206557,16-01-2025,Large
1545,Automotive,Data Analyst,Entry,Contract,149181,225098,12-07-2024,Startup
1546,Healthcare,Quant Researcher,Entry,Remote,133857,182147,24-06-2025,Large
1547,Education,AI Researcher,Senior,Contract,117573,173851,24-05-2024,Large
1548,Healthcare,AI Researcher,Senior,Internship,85363,130119,11-07-2025,Startup
1549,E-commerce,Quant Researcher,Mid,Remote,56646,83703,09-03-2025,Startup
1550,Education,Computer Vision Engineer,Mid,Full-time,102732,135345,16-10-2023,Mid
1551,Finance,AI Researcher,Senior,Remote,45791,105166,23-09-2024,Large
1552,Finance,AI Product Manager,Senior,Full-time,59099,87832,08-04-2025,Mid
1553,Finance,Quant Researcher,Entry,Contract,47248,70576,23-09-2023,Mid
1554,Finance,Computer Vision Engineer,Entry,Full-time,66493,158190,27-10-2024,Startup
1555,Retail,Data Analyst,Entry,Internship,114601,211800,08-02-2025,Large
1556,Education,Data Scientist,Entry,Full-time,117083,171872,16-12-2024,Mid
1557,Finance,ML Engineer,Entry,Full-time,109164,147105,19-01-2024,Large
1558,Education,ML Engineer,Senior,Internship,140820,232170,19-09-2025,Startup
1559,Tech,AI Product Manager,Mid,Remote,143360,229787,27-05-2025,Startup
1560,Education,NLP Engineer,Senior,Internship,93833,129073,29-11-2024,Mid
1561,Tech,ML Engineer,Entry,Internship,52854,117986,26-09-2024,Large
1562,Healthcare,AI Product Manager,Senior,Remote,50279,67460,29-07-2025,Large
1563,Automotive,Data Scientist,Senior,Full-time,50207,64822,04-06-2024,Mid
1564,Finance,Computer Vision Engineer,Entry,Contract,49814,62288,06-07-2025,Mid
1565,E-commerce,AI Product Manager,Senior,Internship,111908,130116,11-06-2025,Mid
1566,Education,AI Researcher,Senior,Remote,109390,202587,12-06-2025,Large
1567,E-commerce,NLP Engineer,Entry,Internship,101444,169137,11-07-2024,Large
1568,Finance,Data Scientist,Entry,Full-time,117133,215594,05-09-2025,Large
1569,E-commerce,Data Scientist,Senior,Contract,55477,100381,12-02-2024,Startup
1570,Automotive,AI Product Manager,Entry,Full-time,92033,164027,07-12-2024,Mid
1571,Healthcare,AI Researcher,Senior,Full-time,97058,148912,18-12-2024,Large
1572,E-commerce,ML Engineer,Senior,Internship,70051,83613,01-11-2023,Large
1573,Healthcare,ML Engineer,Mid,Full-time,125724,223370,07-04-2024,Startup
1574,Finance,AI Product Manager,Senior,Contract,131442,152901,22-04-2024,Startup
1575,Education,Quant Researcher,Senior,Remote,79312,97051,30-10-2023,Mid
1576,Healthcare,Quant Researcher,Mid,Remote,115682,141436,17-09-2024,Startup
1577,Tech,Data Analyst,Mid,Contract,138711,221786,16-06-2024,Mid
1578,Retail,NLP Engineer,Entry,Full-time,46308,82147,27-07-2024,Mid
1579,Finance,AI Researcher,Mid,Remote,46859,111642,16-03-2024,Mid
1580,Retail,ML Engineer,Senior,Remote,135050,200313,25-06-2025,Startup
1581,Healthcare,ML Engineer,Mid,Full-time,106176,132983,16-05-2024,Mid
1582,Education,Data Analyst,Entry,Remote,61825,157940,03-01-2025,Mid
1583,Finance,Quant Researcher,Mid,Contract,134559,195478,25-02-2025,Startup
1584,Retail,AI Researcher,Mid,Full-time,79291,125380,25-07-2024,Startup
1585,Retail,AI Product Manager,Entry,Contract,48218,71004,24-11-2024,Startup
1586,E-commerce,AI Product Manager,Entry,Internship,42270,120885,22-08-2025,Mid
1587,Retail,Data Analyst,Mid,Full-time,106925,155924,15-12-2023,Startup
1588,E-commerce,AI Product Manager,Mid,Remote,129266,186688,22-02-2024,Startup
1589,Retail,AI Product Manager,Mid,Full-time,119647,168743,02-07-2024,Mid
1590,E-commerce,Data Scientist,Senior,Full-time,51216,149871,14-08-2024,Mid
1591,Healthcare,AI Researcher,Senior,Internship,143939,227202,07-10-2023,Mid
1592,Finance,Data Analyst,Entry,Full-time,99415,192561,28-11-2024,Large
1593,Education,ML Engineer,Mid,Internship,92763,144582,08-10-2024,Mid
1594,Retail,Data Scientist,Senior,Contract,87741,187018,26-05-2024,Startup
1595,Healthcare,Data Scientist,Entry,Full-time,70119,104669,07-11-2024,Mid
1596,Education,Data Scientist,Mid,Internship,96233,154946,03-07-2025,Startup
1597,Healthcare,Data Scientist,Mid,Full-time,84163,157649,08-05-2024,Large
1598,Automotive,AI Product Manager,Mid,Internship,108145,192990,30-06-2024,Startup
1599,E-commerce,Computer Vision Engineer,Mid,Full-time,108715,193682,22-08-2025,Large
1600,E-commerce,AI Product Manager,Senior,Full-time,147144,199817,09-03-2025,Large
1601,Automotive,AI Product Manager,Entry,Remote,145610,225001,17-08-2024,Startup
1602,Healthcare,Computer Vision Engineer,Mid,Contract,60515,146870,04-02-2025,Mid
1603,Tech,Data Analyst,Entry,Internship,120811,193549,18-08-2025,Mid
1604,Retail,Quant Researcher,Mid,Remote,61543,126761,27-07-2025,Startup
1605,Healthcare,ML Engineer,Entry,Internship,147220,158056,17-10-2024,Startup
1606,Retail,Data Analyst,Mid,Contract,63354,160413,27-11-2023,Startup
1607,Tech,Quant Researcher,Senior,Full-time,131169,174872,15-02-2024,Mid
1608,Healthcare,ML Engineer,Senior,Full-time,41566,134888,03-08-2024,Startup
1609,E-commerce,Quant Researcher,Senior,Internship,118883,210460,08-02-2025,Startup
1610,Tech,ML Engineer,Senior,Internship,95354,126587,10-06-2025,Startup
1611,Healthcare,Computer Vision Engineer,Senior,Full-time,142291,215970,01-10-2023,Startup
1612,Education,Computer Vision Engineer,Entry,Remote,40629,72042,23-05-2025,Mid
1613,Tech,Data Scientist,Mid,Remote,54969,146111,10-11-2023,Mid
1614,Education,Quant Researcher,Mid,Internship,108252,151627,21-08-2025,Startup
1615,Education,AI Researcher,Senior,Remote,70656,152148,23-04-2024,Startup
1616,E-commerce,ML Engineer,Senior,Contract,73293,127143,09-05-2025,Startup
1617,Retail,AI Researcher,Mid,Remote,58659,98311,13-04-2024,Large
1618,E-commerce,NLP Engineer,Entry,Remote,124301,140446,31-08-2024,Startup
1619,Retail,AI Product Manager,Entry,Contract,113791,138812,21-09-2023,Large
1620,Tech,Data Analyst,Mid,Remote,145000,223134,09-05-2025,Large
1621,Education,AI Product Manager,Entry,Contract,90927,115940,04-12-2023,Mid
1622,Tech,NLP Engineer,Entry,Remote,81624,95183,28-12-2023,Startup
1623,Finance,Computer Vision Engineer,Senior,Full-time,99722,119999,26-02-2024,Startup
1624,Healthcare,Data Analyst,Entry,Remote,102547,147531,11-01-2024,Startup
1625,E-commerce,Quant Researcher,Mid,Internship,124126,178761,04-12-2024,Mid
1626,Healthcare,Computer Vision Engineer,Mid,Internship,100455,199953,28-04-2024,Mid
1627,Healthcare,ML Engineer,Mid,Full-time,142229,217303,12-12-2024,Mid
1628,Automotive,NLP Engineer,Mid,Full-time,99303,165542,24-06-2024,Mid
1629,Automotive,NLP Engineer,Mid,Remote,127730,194274,30-06-2024,Mid
1630,Tech,Computer Vision Engineer,Mid,Full-time,68119,160582,10-02-2024,Startup
1631,Education,Computer Vision Engineer,Entry,Contract,72082,92167,23-05-2025,Startup
1632,Retail,Computer Vision Engineer,Mid,Full-time,124909,151333,06-10-2023,Large
1633,Retail,Quant Researcher,Mid,Contract,102584,198324,15-10-2024,Startup
1634,Automotive,AI Product Manager,Entry,Remote,51986,73985,14-10-2024,Mid
1635,Tech,AI Researcher,Mid,Contract,132003,197338,20-09-2024,Startup
1636,Healthcare,Data Analyst,Entry,Remote,44162,104297,03-07-2025,Large
1637,Healthcare,Data Analyst,Senior,Contract,62381,112625,23-07-2024,Mid
1638,Healthcare,Computer Vision Engineer,Entry,Internship,144304,184146,07-05-2025,Mid
1639,Finance,AI Researcher,Mid,Internship,55918,137614,08-06-2025,Startup
1640,Education,NLP Engineer,Entry,Contract,59275,147698,17-03-2025,Mid
1641,Retail,Data Analyst,Mid,Full-time,51956,109837,10-08-2025,Mid
1642,Automotive,NLP Engineer,Mid,Contract,61087,81523,08-08-2025,Large
1643,Tech,ML Engineer,Mid,Internship,132865,203559,07-04-2024,Large
1644,Finance,NLP Engineer,Senior,Remote,146176,197876,16-03-2025,Mid
1645,Retail,Quant Researcher,Mid,Remote,92934,116186,14-07-2024,Mid
1646,Education,Data Scientist,Senior,Full-time,116015,126987,22-03-2024,Large
1647,Retail,AI Researcher,Senior,Internship,141959,220411,19-08-2024,Mid
1648,Automotive,NLP Engineer,Senior,Internship,139741,206786,23-12-2024,Startup
1649,E-commerce,Computer Vision Engineer,Senior,Internship,149199,230455,06-02-2025,Large
1650,E-commerce,Data Analyst,Entry,Remote,115250,161664,24-12-2024,Startup
1651,Education,Quant Researcher,Senior,Full-time,45887,128800,23-08-2025,Startup
1652,Tech,AI Product Manager,Entry,Internship,59665,114017,26-10-2024,Mid
1653,E-commerce,ML Engineer,Mid,Full-time,109287,149769,07-11-2023,Large
1654,Automotive,AI Researcher,Mid,Internship,116431,187700,14-09-2024,Mid
1655,Education,Computer Vision Engineer,Mid,Contract,126575,163610,20-06-2025,Mid
1656,Finance,AI Researcher,Mid,Contract,41897,72820,13-01-2024,Startup
1657,Tech,Data Scientist,Mid,Internship,40844,100312,05-09-2024,Large
1658,Finance,Data Scientist,Entry,Full-time,100222,147306,18-07-2025,Large
1659,Healthcare,Data Analyst,Mid,Internship,140982,222224,22-08-2024,Large
1660,Automotive,NLP Engineer,Mid,Internship,78788,132832,26-12-2023,Large
1661,Tech,AI Researcher,Entry,Remote,114070,148337,23-07-2025,Large
1662,Healthcare,Data Scientist,Mid,Remote,76395,94209,08-12-2023,Large
1663,Retail,Quant Researcher,Entry,Full-time,90605,115084,15-03-2024,Mid
1664,Tech,Computer Vision Engineer,Mid,Internship,47724,147228,07-06-2024,Startup
1665,Education,NLP Engineer,Mid,Contract,143188,230467,04-04-2024,Mid
1666,E-commerce,AI Researcher,Mid,Remote,96395,136894,29-09-2023,Startup
1667,Education,ML Engineer,Entry,Contract,98076,190690,13-07-2024,Startup
1668,Retail,Data Analyst,Entry,Remote,134169,175155,04-05-2024,Mid
1669,Finance,ML Engineer,Entry,Remote,132041,213587,16-05-2025,Large
1670,E-commerce,Computer Vision Engineer,Entry,Internship,60346,76165,25-02-2024,Large
1671,Finance,Data Scientist,Entry,Internship,129117,207452,27-11-2024,Large
1672,Healthcare,AI Researcher,Mid,Full-time,119535,171930,09-01-2025,Startup
1673,Automotive,NLP Engineer,Senior,Full-time,79319,134930,06-02-2025,Startup
1674,Healthcare,Data Analyst,Senior,Full-time,120828,200601,17-05-2025,Large
1675,Education,ML Engineer,Mid,Contract,70609,83950,14-01-2024,Mid
1676,Finance,Quant Researcher,Mid,Remote,88910,103296,09-03-2025,Large
1677,Tech,NLP Engineer,Entry,Remote,90926,181068,08-04-2025,Startup
1678,E-commerce,AI Product Manager,Mid,Full-time,64447,150120,19-11-2024,Large
1679,Education,AI Product Manager,Mid,Full-time,121010,149594,14-04-2025,Large
1680,Automotive,ML Engineer,Mid,Contract,117833,141489,24-06-2024,Large
1681,Retail,AI Researcher,Entry,Internship,51913,102370,03-10-2023,Large
1682,E-commerce,Computer Vision Engineer,Mid,Contract,74357,107271,15-09-2024,Large
1683,Automotive,Quant Researcher,Entry,Full-time,57249,146172,26-09-2024,Startup
1684,Finance,Computer Vision Engineer,Entry,Contract,145971,240361,23-05-2025,Mid
1685,Retail,AI Product Manager,Senior,Full-time,58633,95916,20-12-2023,Mid
1686,Retail,Computer Vision Engineer,Senior,Internship,146101,170747,07-11-2023,Large
1687,Retail,Computer Vision Engineer,Entry,Full-time,108220,173637,26-05-2025,Startup
1688,E-commerce,Quant Researcher,Entry,Remote,131341,220958,01-12-2024,Large
1689,Healthcare,Data Analyst,Mid,Contract,94305,136651,04-03-2024,Mid
1690,Tech,Data Analyst,Mid,Internship,118072,133131,12-02-2024,Large
1691,Tech,Computer Vision Engineer,Mid,Full-time,49623,89723,23-03-2024,Startup
1692,Healthcare,AI Researcher,Entry,Internship,89682,171002,30-07-2024,Large
1693,Healthcare,AI Product Manager,Mid,Contract,124069,218603,20-04-2025,Startup
1694,Tech,Data Scientist,Mid,Remote,77044,89787,19-10-2023,Startup
1695,Healthcare,Data Analyst,Entry,Internship,57934,125813,08-01-2025,Large
1696,Retail,AI Researcher,Entry,Contract,40829,57416,01-02-2024,Mid
1697,Automotive,Data Scientist,Entry,Internship,104387,170859,06-10-2023,Large
1698,Automotive,Quant Researcher,Mid,Remote,129320,228375,06-01-2024,Mid
1699,Finance,ML Engineer,Mid,Internship,137419,167806,11-09-2025,Large
1700,Automotive,Computer Vision Engineer,Mid,Full-time,147739,162992,31-01-2024,Startup
1701,Retail,AI Researcher,Entry,Remote,62811,122081,14-02-2025,Startup
1702,Retail,Data Scientist,Senior,Full-time,136329,162722,30-11-2024,Large
1703,E-commerce,Data Scientist,Senior,Internship,103453,183004,26-11-2024,Large
1704,Finance,AI Product Manager,Mid,Remote,72972,126528,07-02-2025,Large
1705,E-commerce,NLP Engineer,Senior,Full-time,82976,173654,22-10-2023,Large
1706,E-commerce,Data Analyst,Entry,Remote,131943,173682,02-10-2023,Startup
1707,Tech,AI Product Manager,Entry,Contract,82505,101984,05-08-2025,Mid
1708,Education,Quant Researcher,Mid,Contract,68140,81958,24-03-2024,Mid
1709,Retail,AI Product Manager,Senior,Internship,96190,108045,15-08-2024,Startup
1710,Healthcare,Computer Vision Engineer,Mid,Internship,99962,156102,26-09-2023,Large
1711,Tech,Data Analyst,Senior,Internship,83481,108793,21-12-2023,Mid
1712,E-commerce,ML Engineer,Mid,Contract,64006,146071,21-01-2024,Startup
1713,Finance,ML Engineer,Mid,Full-time,139090,189499,16-01-2025,Startup
1714,Education,NLP Engineer,Mid,Full-time,128590,227043,12-04-2025,Mid
1715,Finance,Quant Researcher,Senior,Remote,134084,221937,16-03-2024,Large
1716,Tech,AI Researcher,Entry,Full-time,115909,139125,06-01-2025,Mid
1717,Healthcare,AI Researcher,Senior,Internship,149070,195129,16-07-2025,Startup
1718,Tech,Quant Researcher,Senior,Full-time,97778,137738,03-09-2024,Large
1719,E-commerce,NLP Engineer,Senior,Internship,110485,197629,07-10-2023,Mid
1720,Healthcare,Data Analyst,Entry,Contract,145486,222351,03-10-2024,Large
1721,Automotive,Data Analyst,Senior,Full-time,73608,161245,06-11-2024,Large
1722,Finance,AI Researcher,Mid,Full-time,126809,151152,24-02-2025,Mid
1723,Automotive,Computer Vision Engineer,Entry,Full-time,64760,118946,29-07-2024,Mid
1724,Retail,Data Scientist,Entry,Full-time,52280,123227,19-06-2025,Mid
1725,Healthcare,Data Analyst,Senior,Internship,68612,166635,08-06-2025,Startup
1726,Retail,AI Product Manager,Entry,Internship,138615,197243,17-10-2023,Mid
1727,E-commerce,AI Product Manager,Entry,Internship,121197,202610,29-09-2023,Startup
1728,Tech,AI Product Manager,Mid,Internship,134410,177448,27-09-2023,Large
1729,Healthcare,Quant Researcher,Entry,Internship,80993,138061,28-11-2023,Mid
1730,Education,NLP Engineer,Mid,Internship,77685,142876,29-09-2024,Large
1731,Retail,AI Product Manager,Mid,Full-time,125294,146737,29-08-2024,Startup
1732,Healthcare,Data Analyst,Senior,Internship,127211,147416,20-03-2025,Startup
1733,Healthcare,ML Engineer,Senior,Full-time,122827,192222,27-05-2024,Startup
1734,Healthcare,Data Scientist,Entry,Remote,76718,113040,07-11-2023,Mid
1735,E-commerce,Data Scientist,Entry,Full-time,69019,161590,15-05-2025,Large
1736,Automotive,AI Product Manager,Entry,Remote,118645,155704,03-03-2025,Startup
1737,Automotive,Quant Researcher,Entry,Internship,92698,140658,21-03-2024,Large
1738,Healthcare,Data Analyst,Senior,Remote,136382,182715,14-02-2025,Startup
1739,Retail,Computer Vision Engineer,Mid,Full-time,149696,227014,22-08-2024,Large
1740,Education,ML Engineer,Entry,Remote,71669,113847,21-12-2023,Mid
1741,Healthcare,Data Analyst,Senior,Internship,119078,145795,15-03-2024,Large
1742,Healthcare,Data Scientist,Senior,Full-time,126591,151914,14-12-2023,Mid
1743,Tech,Quant Researcher,Mid,Internship,121727,184486,21-09-2024,Mid
1744,Finance,NLP Engineer,Senior,Full-time,90376,118923,13-02-2025,Startup
1745,Retail,Computer Vision Engineer,Senior,Remote,132851,157092,26-09-2023,Large
1746,Tech,AI Researcher,Mid,Full-time,134738,212228,22-07-2025,Mid
1747,Healthcare,AI Researcher,Senior,Internship,107785,120214,03-04-2024,Startup
1748,Tech,Data Analyst,Mid,Remote,125072,185338,07-12-2023,Large
