job_id,skills_required
1678, Azure
1678, Flask
1678, Keras
1678, PyTorch
1678,Python
1679, CUDA
1679, SQL
1679, AWS
1679, Power BI
1679,GCP
1680, TensorFlow
1680, MLflow
1680,GCP
1681, Pandas
1681, Excel
1681,SQL
1682, TensorFlow
1682, Pandas
1682, SQL
1682, MLflow
1682,FastAPI
1683, Flask
1683, Reinforcement Learning
1683, Power BI
1683,PyTorch
1684, Hugging Face
1684, AWS
1684,Flask
1685, Azure
1685, CUDA
1685, NumPy
1685,Hugging Face
1686, Azure
1686, Hugging Face
1686, NumPy
1686, Keras
1686,FastAPI
1687, Pandas
1687, CUDA
1687, NumPy
1687, Python
1687, AWS
1687,TensorFlow
1688, Pandas
1688, GCP
1688, Azure
1688, Reinforcement Learning
1688, R
1688,Scikit-learn
1689, Pandas
1689, Scikit-learn
1689, Azure
1689, Python
1689,LangChain
1690, Excel
1690, PyTorch
1690, Python
1690, Power BI
1690,GCP
1691, Pandas
1691, GCP
1691, Reinforcement Learning
1691, FastAPI
1691, LangChain
1691,R
1692, NumPy
1692, MLflow
1692, Python
1692, Power BI
1692, C++
1692,CUDA
1693, TensorFlow
1693, Reinforcement Learning
1693, R
1693, C++
1693,FastAPI
1694, SQL
1694, PyTorch
1694, AWS
1694, LangChain
1694,TensorFlow
1695, Pandas
1695, Azure
1695, MLflow
1695,LangChain
1696, Pandas
1696, Azure
1696, CUDA
1696, R
1696,C++
1697, Flask
1697, PyTorch
1697,Keras
1698, Pandas
1698, Azure
1698, SQL
1698, PyTorch
1698, Python
1698,Keras
1699, TensorFlow
1699, Scikit-learn
1699, Azure
1699, Python
1699, LangChain
1699,AWS
1700, Excel
1700, R
1700,Flask
1701, NumPy
1701, FastAPI
1701,TensorFlow
1702, TensorFlow
1702, GCP
1702,Reinforcement Learning
1703, Excel
1703, SQL
1703, Power BI
1703,Azure
1704, TensorFlow
1704, CUDA
1704, SQL
1704, LangChain
1704,PyTorch
1705, Azure
1705, R
1705,Flask
1706, GCP
1706, Hugging Face
1706,Power BI
1707, Hugging Face
1707, R
1707,Excel
1708, SQL
1708, Keras
1708, Power BI
1708, C++
1708, LangChain
1708,NumPy
1709, Azure
1709, NumPy
1709, AWS
1709, LangChain
1709,SQL
1710, GCP
1710, NumPy
1710, Reinforcement Learning
1710, C++
1710,Python
1711, CUDA
1711, Reinforcement Learning
1711,Python
1712, Excel
1712, Azure
1712, Flask
1712, LangChain
1712,TensorFlow
1713, SQL
1713, Hugging Face
1713, Reinforcement Learning
1713, PyTorch
1713,Azure
1714, Pandas
1714, Excel
1714, CUDA
1714, FastAPI
1714,Flask
1715, GCP
1715, PyTorch
1715, FastAPI
1715, LangChain
1715,C++
1716, PyTorch
1716, Power BI
1716,C++
1717, Excel
1717, CUDA
1717, Flask
1717, Reinforcement Learning
1717,Python
1718, Scikit-learn
1718, Hugging Face
1718, Python
1718, C++
1718, LangChain
1718,R
1719, Scikit-learn
1719, NumPy
1719, Power BI
1719, LangChain
1719,FastAPI
1720, Hugging Face
1720, LangChain
1720,Scikit-learn
1721, PyTorch
1721, FastAPI
1721, C++
1721,AWS
1722, Pandas
1722, Scikit-learn
1722,Python
1723, Pandas
1723, NumPy
1723, R
1723,C++
1724, Scikit-learn
1724, CUDA
1724,FastAPI
1725, GCP
1725, FastAPI
1725, AWS
1725, C++
1725,Reinforcement Learning
1726, Hugging Face
1726, NumPy
1726, Flask
1726, Keras
1726, C++
1726,R
1727, TensorFlow
1727, CUDA
1727, NumPy
1727, PyTorch
1727, Power BI
1727,MLflow
1728, Scikit-learn
1728, C++
1728,PyTorch
1729, Hugging Face
1729, NumPy
1729, Keras
1729, PyTorch
1729, R
1729,Power BI
1730, Hugging Face
1730, Keras
1730,Power BI
1731, Pandas
1731, GCP
1731, MLflow
1731,Flask
1732, MLflow
1732, Python
1732, AWS
1732, Power BI
1732,Pandas
1733, AWS
1733, LangChain
1733,TensorFlow
1734, Hugging Face
1734, Python
1734,CUDA
1735, FastAPI
1735, Python
1735, LangChain
1735,R
1736, Excel
1736, GCP
1736,Keras
1737, Pandas
1737, Excel
1737, SQL
1737, NumPy
1737, PyTorch
1737,Reinforcement Learning
1738, SQL
1738, Power BI
1738,Pandas
1739, Hugging Face
1739, Flask
1739,R
1740, CUDA
1740, AWS
1740,Power BI
1741, TensorFlow
1741, C++
1741,Flask
1742, Pandas
1742, Hugging Face
1742, Keras
1742, MLflow
1742, Python
1742,Scikit-learn
1743, Excel
1743, SQL
1743, PyTorch
1743,LangChain
1744, PyTorch
1744, MLflow
1744, FastAPI
1744,Python
1745, SQL
1745, Flask
1745, PyTorch
1745,Scikit-learn
1746, Pandas
1746, SQL
1746, AWS
1746,Keras
1747, Scikit-learn
1747, SQL
1747, C++
1747, LangChain
1747,NumPy
1748, CUDA
1748, Flask
1748, Keras
1748, FastAPI
1748,MLflow
1749, TensorFlow
1749, NumPy
1749, Reinforcement Learning
1749, AWS
1749, R
1749,Pandas
1750, TensorFlow
1750, Scikit-learn
1750, Azure
1750, Power BI
1750, C++
1750,LangChain
1751, TensorFlow
1751, Reinforcement Learning
1751, PyTorch
1751, Python
1751, LangChain
1751,Power BI
1752, Flask
1752, Keras
1752,GCP
1753, Azure
1753, Flask
1753, LangChain
1753,SQL
1754, CUDA
1754, MLflow
1754, Python
1754, C++
1754,SQL
1755, PyTorch
1755, LangChain
1755,TensorFlow
1756, TensorFlow
1756, AWS
1756,C++
1757, Pandas
1757, Excel
1757,FastAPI
1758, Excel
1758, SQL
1758, PyTorch
1758,FastAPI
1759, TensorFlow
1759, PyTorch
1759, Power BI
1759,GCP
1760, Excel
1760, GCP
1760, Reinforcement Learning
1760, C++
1760,PyTorch
1761, GCP
1761, SQL
1761, AWS
1761,FastAPI
1762, Scikit-learn
1762, SQL
1762, NumPy
1762, Flask
1762, LangChain
1762,TensorFlow
1763, TensorFlow
1763, GCP
1763, Flask
1763,NumPy
1764, Pandas
1764, Excel
1764, Scikit-learn
1764, PyTorch
1764, MLflow
1764,TensorFlow
1765, GCP
1765, Keras
1765, Python
1765, R
1765, C++
1765,Flask
1766, Azure
1766, CUDA
1766, PyTorch
1766, FastAPI
1766,Pandas
1767, Excel
1767, Azure
1767, Hugging Face
1767, MLflow
1767, FastAPI
1767,Keras
1768, Scikit-learn
1768, SQL
1768, Hugging Face
1768, NumPy
1768, Flask
1768,TensorFlow
1769, Pandas
1769, Azure
1769, PyTorch
1769, AWS
1769, C++
1769,Reinforcement Learning
1770, Pandas
1770, GCP
1770, SQL
1770, FastAPI
1770,Hugging Face
1771, Excel
1771, Python
1771,NumPy
1772, Azure
1772, C++
1772, LangChain
1772,Hugging Face
1773, GCP
1773, Hugging Face
1773, FastAPI
1773,CUDA
1774, Excel
1774, NumPy
1774, Python
1774, Power BI
1774, LangChain
1774,MLflow
1775, GCP
1775, MLflow
1775, Power BI
1775,Python
1776, Azure
1776, Keras
1776, AWS
1776,GCP
1777, Excel
1777, PyTorch
1777,GCP
1778, FastAPI
1778, LangChain
1778,NumPy
1779, Azure
1779, NumPy
1779, MLflow
1779,CUDA
1780, Excel
1780, Reinforcement Learning
1780,PyTorch
1781, Excel
1781, Scikit-learn
1781, Azure
1781,GCP
1782, Pandas
1782, Excel
1782, NumPy
1782, PyTorch
1782, FastAPI
1782,GCP
1783, Hugging Face
1783, Reinforcement Learning
1783,Python
1784, TensorFlow
1784, Flask
1784,Azure
1785, TensorFlow
1785, Excel
1785, Scikit-learn
1785, CUDA
1785, Reinforcement Learning
1785,LangChain
1786, Flask
1786, Power BI
1786,Azure
1787, Scikit-learn
1787, Flask
1787, Reinforcement Learning
1787,Azure
1788, GCP
1788, CUDA
1788, AWS
1788, Power BI
1788, C++
1788,Excel
1789, Azure
1789, Power BI
1789,LangChain
1790, Scikit-learn
1790, Azure
1790, CUDA
1790, FastAPI
1790,Flask
1791, Azure
1791, SQL
1791,Flask
1792, Pandas
1792, Excel
1792, GCP
1792, Azure
1792, MLflow
1792,Reinforcement Learning
1793, Pandas
1793, Scikit-learn
1793, Reinforcement Learning
1793, PyTorch
1793, FastAPI
1793,R
1794, Hugging Face
1794, NumPy
1794, Flask
1794, PyTorch
1794,FastAPI
1795, NumPy
1795, Flask
1795,Hugging Face
1796, Scikit-learn
1796, Reinforcement Learning
1796, MLflow
1796, FastAPI
1796, AWS
1796,Flask
1797, Scikit-learn
1797, Reinforcement Learning
1797, MLflow
1797, C++
1797,R
1798, SQL
1798, NumPy
1798, Flask
1798, LangChain
1798,C++
1799, GCP
1799, MLflow
1799, Python
1799,Power BI
1800, Azure
1800, CUDA
1800, NumPy
1800, AWS
1800, Power BI
1800,Flask
1801, Excel
1801, GCP
1801, CUDA
1801, SQL
1801, PyTorch
1801,Power BI
1802, TensorFlow
1802, Hugging Face
1802,C++
1803, Excel
1803, GCP
1803, PyTorch
1803, FastAPI
1803, LangChain
1803,Python
1804, Hugging Face
1804, LangChain
1804,R
1805, Excel
1805, Scikit-learn
1805, Reinforcement Learning
1805, Python
1805,MLflow
1806, Pandas
1806, Flask
1806, Python
1806, AWS
1806,GCP
1807, SQL
1807, C++
1807,NumPy
1808, MLflow
1808, C++
1808,NumPy
1809, Excel
1809, CUDA
1809, Hugging Face
1809, Flask
1809,Python
1810, Power BI
1810, C++
1810,Scikit-learn
1811, Scikit-learn
1811, Flask
1811, C++
1811,Excel
1812, Scikit-learn
1812, PyTorch
1812, MLflow
1812, Power BI
1812, C++
1812,NumPy
1813, SQL
1813, NumPy
1813, MLflow
1813,Reinforcement Learning
1814, Hugging Face
1814, Reinforcement Learning
1814, Keras
1814,CUDA
1815, Hugging Face
1815, Flask
1815, AWS
1815, LangChain
1815,Power BI
1816, FastAPI
1816, Power BI
1816, C++
1816,CUDA
1817, TensorFlow
1817, GCP
1817, Reinforcement Learning
1817, Python
1817, R
1817,Power BI
1818, Hugging Face
1818, LangChain
1818,TensorFlow
1819, MLflow
1819, FastAPI
1819,Scikit-learn
1820, Pandas
1820, CUDA
1820,Power BI
1821, Scikit-learn
1821, PyTorch
1821,Reinforcement Learning
1822, Scikit-learn
1822, Keras
1822, PyTorch
1822, LangChain
1822,AWS
1823, CUDA
1823, PyTorch
1823,Scikit-learn
1824, CUDA
1824, FastAPI
1824, AWS
1824,Flask
1825, CUDA
1825, SQL
1825, NumPy
1825, PyTorch
1825,R
1826, SQL
1826, Reinforcement Learning
1826, Power BI
1826, LangChain
1826,Pandas
1827, SQL
1827, Flask
1827, Keras
1827, AWS
1827,Azure
1828, Hugging Face
1828, Keras
1828, C++
1828,R
1829, Azure
1829, Power BI
1829, LangChain
1829,CUDA
1830, TensorFlow
1830, Excel
1830, CUDA
1830, PyTorch
1830, FastAPI
1830,GCP
1831, Pandas
1831, R
1831,GCP
1832, Pandas
1832, Flask
1832,Power BI
1833, Pandas
1833, Hugging Face
1833, Flask
1833, Reinforcement Learning
1833, Keras
1833,TensorFlow
1834, NumPy
1834, Keras
1834, FastAPI
1834, R
1834,Power BI
1835, Excel
1835, Azure
1835, Hugging Face
1835, Reinforcement Learning
1835, Keras
1835,AWS
1836, Hugging Face
1836, Keras
1836, LangChain
1836,Python
1837, GCP
1837, Hugging Face
1837,Excel
1838, GCP
1838, Hugging Face
1838, Reinforcement Learning
1838, PyTorch
1838, Python
1838,NumPy
1839, GCP
1839, Flask
1839, MLflow
1839, Python
1839,NumPy
1840, Pandas
1840, GCP
1840, Scikit-learn
1840, Hugging Face
1840, Keras
1840,Excel
1841, Excel
1841, Hugging Face
1841,PyTorch
1842, TensorFlow
1842, Pandas
1842, MLflow
1842, FastAPI
1842, LangChain
1842,Reinforcement Learning
1843, Pandas
1843, Excel
1843, Azure
1843, SQL
1843,CUDA
1844, TensorFlow
1844, Azure
1844,R
1845, Pandas
1845, Scikit-learn
1845, SQL
1845, Power BI
1845, R
1845,AWS
1846, TensorFlow
1846, NumPy
1846, MLflow
1846, R
1846,Hugging Face
1847, Excel
1847, Scikit-learn
1847,Power BI
1848, Azure
1848, Keras
1848,Hugging Face
1849, Pandas
1849, Scikit-learn
1849, PyTorch
1849, Power BI
1849, R
1849,LangChain
1850, Pandas
1850, Excel
1850, Reinforcement Learning
1850, Keras
1850, AWS
1850,Hugging Face
1851, Pandas
1851, Excel
1851, Hugging Face
1851, MLflow
1851,PyTorch
1852, Pandas
1852, SQL
1852, Reinforcement Learning
1852, Python
1852, R
1852,LangChain
1853, TensorFlow
1853, NumPy
1853,Reinforcement Learning
1854, SQL
1854, PyTorch
1854, MLflow
1854, LangChain
1854,Flask
1855, NumPy
1855, C++
1855,FastAPI
1856, CUDA
1856, Hugging Face
1856, LangChain
1856,Reinforcement Learning
1857, SQL
1857, Python
1857,TensorFlow
1858, GCP
1858, SQL
1858, Keras
1858,AWS
1859, SQL
1859, PyTorch
1859,Python
1860, GCP
1860, Scikit-learn
1860, Flask
1860,Hugging Face
1861, TensorFlow
1861, GCP
1861, Python
1861,FastAPI
1862, NumPy
1862, R
1862, C++
1862,Hugging Face
1863, Excel
1863, Hugging Face
1863, Python
1863, AWS
1863, Power BI
1863,LangChain
1864, Excel
1864, Azure
1864, Keras
1864, C++
1864,Power BI
1865, GCP
1865, Hugging Face
1865, PyTorch
1865, MLflow
1865, C++
1865,Python
1866, CUDA
1866, Python
1866, AWS
1866,Scikit-learn
1867, Reinforcement Learning
1867, AWS
1867, LangChain
1867,Flask
1868, Pandas
1868, Excel
1868, Reinforcement Learning
1868, LangChain
1868,Azure
1869, TensorFlow
1869, Azure
1869, CUDA
1869, R
1869, C++
1869,GCP
1870, Azure
1870, Flask
1870, FastAPI
1870,CUDA
1871, Flask
1871, PyTorch
1871, Python
1871, R
1871,Pandas
1872, Hugging Face
1872, AWS
1872, Power BI
1872,Python
1873, TensorFlow
1873, GCP
1873, CUDA
1873, SQL
1873, C++
1873,AWS
1874, TensorFlow
1874, Azure
1874, CUDA
1874, R
1874,Reinforcement Learning
1875, Pandas
1875, Excel
1875, Flask
1875, Keras
1875, PyTorch
1875,C++
1876, Scikit-learn
1876, Reinforcement Learning
1876,Keras
1877, Excel
1877, CUDA
1877, Keras
1877, C++
1877,Reinforcement Learning
1878, Azure
1878, Hugging Face
1878,Scikit-learn
1879, CUDA
1879, NumPy
1879, Power BI
1879,TensorFlow
1880, Scikit-learn
1880, NumPy
1880, Flask
1880, Keras
1880, Power BI
1880,PyTorch
1881, SQL
1881, NumPy
1881,Azure
1882, GCP
1882, SQL
1882, AWS
1882, Power BI
1882, LangChain
1882,Python
1883, PyTorch
1883, MLflow
1883, Power BI
1883,SQL
1884, Pandas
1884, NumPy
1884, Python
1884,Reinforcement Learning
1885, Keras
1885, Power BI
1885,PyTorch
1886, Azure
1886, FastAPI
1886, AWS
1886, C++
1886, LangChain
1886,Reinforcement Learning
1887, CUDA
1887, Power BI
1887,FastAPI
1888, CUDA
1888, PyTorch
1888, C++
1888,FastAPI
1889, TensorFlow
1889, AWS
1889,Pandas
1890, TensorFlow
1890, Excel
1890, Scikit-learn
1890, Hugging Face
1890,AWS
1891, Hugging Face
1891, PyTorch
1891, AWS
1891,NumPy
1892, Reinforcement Learning
1892, PyTorch
1892, R
1892,Keras
1893, Hugging Face
1893, Reinforcement Learning
1893, Keras
1893, R
1893, C++
1893,PyTorch
1894, CUDA
1894, Hugging Face
1894, Keras
1894, FastAPI
1894, R
1894,GCP
1895, CUDA
1895, Reinforcement Learning
1895, Python
1895, LangChain
1895,MLflow
1896, Excel
1896, AWS
1896, R
1896,Pandas
1897, Azure
1897, SQL
1897, Hugging Face
1897, Keras
1897, C++
1897,Flask
1898, Pandas
1898, Excel
1898, FastAPI
1898, C++
1898,TensorFlow
1899, Pandas
1899, Scikit-learn
1899, Azure
1899, FastAPI
1899, LangChain
1899,CUDA
1900, SQL
1900, Reinforcement Learning
1900, Python
1900,CUDA
1901, Hugging Face
1901, MLflow
1901, FastAPI
1901, LangChain
1901,Azure
1902, Reinforcement Learning
1902, R
1902, LangChain
1902,SQL
1903, Scikit-learn
1903, CUDA
1903, NumPy
1903, AWS
1903, C++
1903,PyTorch
1904, CUDA
1904, Flask
1904, Power BI
1904, C++
1904,Excel
1905, GCP
1905, SQL
1905,FastAPI
1906, Pandas
1906, Hugging Face
1906, LangChain
1906,AWS
1907, TensorFlow
1907, Excel
1907, GCP
1907, Azure
1907,PyTorch
1908, GCP
1908, Hugging Face
1908, AWS
1908,Python
1909, Scikit-learn
1909, SQL
1909, Keras
1909, Power BI
1909,LangChain
1910, TensorFlow
1910, CUDA
1910, Reinforcement Learning
1910, FastAPI
1910,AWS
1911, SQL
1911, Hugging Face
1911, Python
1911,Scikit-learn
1912, Azure
1912, Python
1912, LangChain
1912,CUDA
1913, Pandas
1913, CUDA
1913, C++
1913,Azure
1914, Excel
1914, SQL
1914, NumPy
1914, Keras
1914, FastAPI
1914,Reinforcement Learning
1915, Scikit-learn
1915, NumPy
1915, FastAPI
1915, C++
1915,TensorFlow
1916, GCP
1916, CUDA
1916, Reinforcement Learning
1916,Keras
1917, GCP
1917, Hugging Face
1917, Reinforcement Learning
1917,Pandas
1918, NumPy
1918, Reinforcement Learning
1918, MLflow
1918, R
1918, LangChain
1918,Flask
1919, Keras
1919, Python
1919,R
1920, TensorFlow
1920, SQL
1920, Reinforcement Learning
1920,AWS
1921, CUDA
1921, Power BI
1921, R
1921,MLflow
1922, Azure
1922, R
1922,AWS
1923, Pandas
1923, AWS
1923,R
1924, Excel
1924, FastAPI
1924, C++
1924,Pandas
1925, Excel
1925, Reinforcement Learning
1925, MLflow
1925, Python
1925, AWS
1925,Power BI
1926, Scikit-learn
1926, Azure
1926, LangChain
1926,PyTorch
1927, TensorFlow
1927, Azure
1927, Reinforcement Learning
1927, Power BI
1927,Scikit-learn
1928, GCP
1928, Hugging Face
1928, PyTorch
1928, FastAPI
1928, LangChain
1928,Scikit-learn
1929, Excel
1929, Hugging Face
1929, Flask
1929, MLflow
1929, Python
1929,CUDA
1930, GCP
1930, Scikit-learn
1930, MLflow
1930, Python
1930, Power BI
1930,AWS
1931, TensorFlow
1931, Hugging Face
1931, PyTorch
1931, Python
1931,Excel
1932, Pandas
1932, Excel
1932, CUDA
1932, Flask
1932,Hugging Face
1933, Scikit-learn
1933, CUDA
1933, SQL
1933, Python
1933, C++
1933,Keras
1934, GCP
1934, PyTorch
1934, Python
1934,MLflow
1935, SQL
1935, NumPy
1935, Keras
1935, R
1935,C++
1936, Azure
1936, SQL
1936, AWS
1936, R
1936,C++
1937, Pandas
1937, Scikit-learn
1937, PyTorch
1937,Reinforcement Learning
1938, TensorFlow
1938, Pandas
1938, Excel
1938, FastAPI
1938,Hugging Face
1939, Pandas
1939, Excel
1939, PyTorch
1939, R
1939,AWS
1940, CUDA
1940, Flask
1940,Excel
1941, Hugging Face
1941, NumPy
1941, Flask
1941,Keras
1942, Azure
1942, Flask
1942, Keras
1942, PyTorch
1942, FastAPI
1942,Excel
1943, GCP
1943, Scikit-learn
1943, FastAPI
1943,SQL
1944, CUDA
1944, Flask
1944, MLflow
1944, Python
1944, C++
1944,FastAPI
1945, TensorFlow
1945, SQL
1945, Keras
1945, C++
1945, LangChain
1945,Azure
1946, GCP
1946, CUDA
1946,SQL
1947, TensorFlow
1947, Keras
1947,Azure
1948, TensorFlow
1948, Azure
1948, Reinforcement Learning
1948, Python
1948, Power BI
1948,R
1949, Pandas
1949, Reinforcement Learning
1949, Keras
1949, AWS
1949, Power BI
1949,TensorFlow
1950, Excel
1950, MLflow
1950, FastAPI
1950,CUDA
1951, Scikit-learn
1951, Flask
1951, Keras
1951, LangChain
1951,GCP
1952, Pandas
1952, Azure
1952, Keras
1952,C++
1953, Excel
1953, Scikit-learn
1953, MLflow
1953, Python
1953, LangChain
1953,SQL
1954, Pandas
1954, CUDA
1954, Hugging Face
1954, Reinforcement Learning
1954, R
1954,NumPy
1955, Scikit-learn
1955, Hugging Face
1955, NumPy
1955, R
1955,Python
1956, GCP
1956, R
1956,Excel
1957, FastAPI
1957, C++
1957,LangChain
1958, Excel
1958, Python
1958,PyTorch
1959, GCP
1959, Hugging Face
1959, NumPy
1959, PyTorch
1959, R
1959,C++
1960, Azure
1960, Hugging Face
1960, Power BI
1960,Pandas
1961, Hugging Face
1961, Power BI
1961, C++
1961, LangChain
1961,NumPy
1962, Python
1962, R
1962,C++
1963, CUDA
1963, Hugging Face
1963, Keras
1963, Power BI
1963,FastAPI
1964, Excel
1964, Keras
1964, FastAPI
1964, C++
1964,Azure
1965, Excel
1965, SQL
1965, Keras
1965, AWS
1965,PyTorch
1966, CUDA
1966, FastAPI
1966, Python
1966, LangChain
1966,Hugging Face
1967, Hugging Face
1967, Flask
1967, AWS
1967,GCP
1968, Reinforcement Learning
1968, MLflow
1968,FastAPI
1969, Pandas
1969, Hugging Face
1969, Keras
1969, PyTorch
1969, C++
1969,Reinforcement Learning
1970, Azure
1970, Keras
1970, LangChain
1970,C++
1971, TensorFlow
1971, CUDA
1971,Power BI
1972, Excel
1972, GCP
1972, Azure
1972,TensorFlow
1973, Excel
1973, NumPy
1973, Power BI
1973, LangChain
1973,Hugging Face
1974, TensorFlow
1974, Flask
1974, Power BI
1974,Reinforcement Learning
1975, GCP
1975, Hugging Face
1975, Python
1975, AWS
1975,CUDA
1976, NumPy
1976, Reinforcement Learning
1976, Keras
1976,Scikit-learn
1977, CUDA
1977, Flask
1977, PyTorch
1977, Power BI
1977,Pandas
1978, Pandas
1978, Excel
1978, CUDA
1978, Reinforcement Learning
1978,LangChain
1979, Hugging Face
1979, MLflow
1979, FastAPI
1979, Power BI
1979,Python
1980, GCP
1980, Flask
1980, Keras
1980, AWS
1980,FastAPI
1981, Pandas
1981, SQL
1981, Python
1981,R
1982, GCP
1982, Keras
1982, PyTorch
1982, LangChain
1982,Flask
1983, TensorFlow
1983, Scikit-learn
1983, PyTorch
1983, MLflow
1983,C++
1984, Excel
1984, R
1984,Keras
1985, Excel
1985, LangChain
1985,TensorFlow
1986, Hugging Face
1986, NumPy
1986, MLflow
1986, Python
1986, LangChain
1986,Reinforcement Learning
1987, SQL
1987, Hugging Face
1987, Power BI
1987,GCP
1988, GCP
1988, Scikit-learn
1988, Azure
1988, Python
1988, R
1988,AWS
1989, SQL
1989, FastAPI
1989, R
1989,NumPy
1990, Azure
1990, Flask
1990, Python
1990, C++
1990, LangChain
1990,AWS
1991, Scikit-learn
1991, Keras
1991, Python
1991,C++
1992, Excel
1992, Azure
1992, CUDA
1992, MLflow
1992, C++
1992,Python
1993, TensorFlow
1993, Scikit-learn
1993, PyTorch
1993,CUDA
1994, Keras
1994, C++
1994,Azure
1995, Azure
1995, FastAPI
1995, C++
1995,Scikit-learn
1996, FastAPI
1996, Power BI
1996,Flask
1997, Excel
1997, Scikit-learn
1997, CUDA
1997, Flask
1997, C++
1997,R
1998, Excel
1998, Scikit-learn
1998, MLflow
1998, R
1998,Hugging Face
1999, Scikit-learn
1999, Python
1999,AWS
2000, TensorFlow
2000, Power BI
2000,Flask
